_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
64,http://www.channelnewsasia.com/news/world/eu-ministers-bracing-for-battle-on-carbon-market-reform/3548616.html,,EU ministers  bracing for battle  on carbon market reform,2017-02-25,http://www.channelnewsasia.com/image/674456/1370316058000/large16x9/640/360/world.jpg,channelnewsasia.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Political gridlock risks delaying reforms, potentially suppressing price momentum."", ""Political gridlock risks delaying reforms, potentially suppressing price momentum."", ""Political gridlock risks delaying reforms, potentially suppressing price momentum.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
70,http://carbon-pulse.com/31078/,,POLL : Analysts jack up EUA price estimates following European Parliament vote « Carbon Pulse,2017-02-27,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Analysts\u2019 upward price estimates reflect heightened market confidence after parliamentary approval of carbon pricing measures."", ""Analysts\u2019 upward price estimates reflect heightened market confidence after parliamentary approval of carbon pricing measures."", ""Analysts\u2019 upward price estimates reflect heightened market confidence after parliamentary approval of carbon pricing measures.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
76,http://www.timesofmalta.com/articles/view/20170228/local/eu-one-step-closer-to-reviewed-emissions-trading-system.641101,,Times of Malta ‒ EU one step closer to reviewed emissions trading system,2017-03-02,https://cdn-attachments.timesofmalta.com/69000c2dd36e157626483b4a13178a321f791210-1488316659-58b5e8f3-620x348.jpg,timesofmalta.com,English,Malta,1,11,eu_ets_strong;eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Malta\u2019s involvement signals potential regulatory tweaks but doesn\u2019t yet imply immediate price volatility."", ""Malta\u2019s involvement signals potential regulatory tweaks but doesn\u2019t yet imply immediate price volatility."", ""Malta\u2019s involvement signals potential regulatory tweaks but doesn\u2019t yet imply immediate price volatility.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
82,http://www.independent.co.uk/environment/brexit-latest-news-derail-eu-attempts-climate-change-greenhouse-gas-emissions-meps-ets-a7569896.html,http://www.independent.co.uk/environment/brexit-latest-news-derail-eu-attempts-climate-change-greenhouse-gas-emissions-meps-ets-a7569896.html?amp,"Brexit could  derail  EU attempts to fight climate change and reduce greenhouse gas emissions , say MEPs",2017-03-05,https://static.independent.co.uk/s3fs-public/thumbnails/image/2016/09/26/11/power-station-coal.jpg,independent.co.uk,English,United Kingdom,1,5,eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Brexit-related policy uncertainty may disrupt EU ETS compliance and emissions targets, affecting market confidence and pricing."", ""Brexit-related policy uncertainty may disrupt EU ETS compliance and emissions targets, affecting market confidence and pricing."", ""Brexit-related policy uncertainty may disrupt EU ETS compliance and emissions targets, affecting market confidence and pricing.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
88,http://carbon-pulse.com/31637/,,"Luxembourg can reclaim ArcelorMittal ’ s unused carbon allowances , top EU court rules « Carbon Pulse",2017-03-08,,carbon-pulse.com,English,France,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Reclaiming unused allowances may increase supply and pressure prices, but impact is likely moderate due to limited scope."", ""Reclaiming unused allowances may increase supply and pressure prices, but impact is likely moderate due to limited scope."", ""Reclaiming unused allowances may increase supply and pressure prices, but impact is likely moderate due to limited scope.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
94,http://carbon-pulse.com/31756/,,Preliminary 2016 EU ETS emissions data to be published Apr . 3 « Carbon Pulse,2017-03-10,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Preliminary 2016 data may reveal compliance issues but lacks immediate market impact."", ""Preliminary 2016 data may reveal compliance issues but lacks immediate market impact."", ""Preliminary 2016 data may reveal compliance issues but lacks immediate market impact.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
100,http://www.mondovisione.com/media-and-resources/news/eex-to-continue-polish-emissions-auctions-auction-calendar-2017-adjusted/,,EEX To Continue Polish Emissions Auctions,2017-03-15,,mondovisione.com,English,United States,1,10,eu_ets_strong;carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""Polish auction continuation may signal stable compliance, but limited direct price impact due to small market share."", ""Polish auction continuation may signal stable compliance, but limited direct price impact due to small market share."", ""Polish auction continuation may signal stable compliance, but limited direct price impact due to small market share.""]",5,1.0,0.5,0.5,"[5, 5, 5]"
106,http://www.euractiv.com/section/economy-jobs/opinion/how-erasmus-could-benefit-refugees/,,How Erasmus+ could benefit refugees – EURACTIV . com,2017-03-20,http://www.euractiv.com/wp-content/uploads/sites/2/2017/03/8481969648_11c10690ea_o.jpg,euractiv.com,English,Germany,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Refugee programs like Erasmus+ have negligible direct impact on EU ETS price dynamics."", ""Refugee programs like Erasmus+ have negligible direct impact on EU ETS price dynamics."", ""Refugee programs like Erasmus+ have negligible direct impact on EU ETS price dynamics.""]",1,1.0,-0.1,-0.1,"[1, 1, 1]"
112,http://sciencebusiness.net/news/80196/New-momentum-for-the-European-Research-Area,,New momentum for the European Research Area,2017-03-23,http://www.sciencebusiness.net/Assets/0bcbaddf-07eb-422d-8228-74466e83ab45.jpg?&mode=crop,sciencebusiness.net,English,United Kingdom,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price is unlikely to be directly impacted by research area momentum without clear policy or emissions-linked outcomes."", ""EU ETS price is unlikely to be directly impacted by research area momentum without clear policy or emissions-linked outcomes."", ""EU ETS price is unlikely to be directly impacted by research area momentum without clear policy or emissions-linked outcomes.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
118,https://www.euractiv.com/section/climate-environment/news/leaked-paper-exposes-eu-countries-abuse-of-climate-loophole/,,Leaked paper exposes EU countrie abuse of climate loophole – EURACTIV . com,2017-03-25,https://www.euractiv.com/wp-content/uploads/sites/2/2017/03/7356075684_a5a8df98b2_z.jpg,euractiv.com,English,Germany,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Leaked paper may trigger regulatory scrutiny and policy adjustments, potentially boosting ETS prices."", ""Leaked paper may trigger regulatory scrutiny and policy adjustments, potentially boosting ETS prices."", ""Leaked paper may trigger regulatory scrutiny and policy adjustments, potentially boosting ETS prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
124,http://dailycaller.com/2017/03/29/to-reduce-carbon-emissions-we-need-more-manufacturing/,http://amp.dailycaller.com/2017/03/29/to-reduce-carbon-emissions-we-need-more-manufacturing/,"To Reduce Carbon Emissions , We Need More Manufacturing",2017-03-29,http://cdn01.dailycaller.com/wp-content/uploads/smokestack-e1431714502838.jpg,dailycaller.com,English,United States,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Manufacturing typically increases emissions, so a push for more manufacturing may offset EU ETS price gains."", ""Manufacturing typically increases emissions, so a push for more manufacturing may offset EU ETS price gains."", ""Manufacturing typically increases emissions, so a push for more manufacturing may offset EU ETS price gains.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
130,http://www.eurasiareview.com/01042017-middle-east-two-states-good-one-state-better-oped/,,"Middle East : Two States Good , One State Better ? – OpEd – Eurasia Review",2017-04-01,https://i0.wp.com/www.eurasiareview.com/wp-content/uploads/2015/08/Israel-and-Palestine-flags.jpg?fit=825%2C510,eurasiareview.com,English,United States,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""No direct link to EU ETS market dynamics or carbon pricing."", ""No direct link to EU ETS market dynamics or carbon pricing."", ""No direct link to EU ETS market dynamics or carbon pricing.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
136,http://carbon-pulse.com/32706/,,UPDATE – EU ETS emissions data points to 2 . 6 % fall in 2016 once questionable figures omitted « Carbon Pulse,2017-04-03,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Lower emissions data suggests potential downward pressure on ETS prices due to improved compliance signals."", ""Lower emissions data suggests potential downward pressure on ETS prices due to improved compliance signals."", ""Lower emissions data suggests potential downward pressure on ETS prices due to improved compliance signals.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
142,http://carbon-pulse.com/32849/,,EU Market : EUAs slide late but eke out gain from decent auction result « Carbon Pulse,2017-04-05,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Late slide suggests short-term volatility but decent auction result hints at underlying market strength."", ""Late slide suggests short-term volatility but decent auction result hints at underlying market strength."", ""Late slide suggests short-term volatility but decent auction result hints at underlying market strength.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
148,http://www.businessgreen.com/bg/news/3007789/brexit-could-exacerbate-eu-ets-supply-glut-in-short-term-researchers-warn,,"Brexit could exacerbate EU ETS supply glut in short term , researchers warn",2017-04-07,,businessgreen.com,English,United Kingdom,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Brexit-related supply shocks may increase EU ETS oversupply, pressuring prices downward in the short term."", ""Brexit-related supply shocks may increase EU ETS oversupply, pressuring prices downward in the short term."", ""Brexit-related supply shocks may increase EU ETS oversupply, pressuring prices downward in the short term.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
154,http://www.commodities-now.com/reports/environmental-markets/22788-emissions-under-eu-carbon-market-dropped-by-2-7-percent-in-2016-thomson-reuters.html,,Emissions under EU carbon market dropped by 2 . 7 percent in 2016 : Thomson Reuters,2017-04-09,,commodities-now.com,English,United Kingdom,1,6,eu_context;carbon_terms=4,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Low emissions reduction suggests potential downward pressure on EU ETS prices due to weaker compliance demand."", ""Low emissions reduction suggests potential downward pressure on EU ETS prices due to weaker compliance demand."", ""Low emissions reduction suggests potential downward pressure on EU ETS prices due to weaker compliance demand.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
160,http://carbon-pulse.com/33103/,,"EU Market : Despite bearish energy , EUAs end higher after late spurt « Carbon Pulse",2017-04-11,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Late market spurt suggests strong buyer sentiment overriding bearish energy fundamentals."", ""Late market spurt suggests strong buyer sentiment overriding bearish energy fundamentals."", ""Late market spurt suggests strong buyer sentiment overriding bearish energy fundamentals.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
166,http://carbon-pulse.com/33232/,,EU Market : EUAs little changed to end abridged week 1 . 2 % higher « Carbon Pulse,2017-04-13,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term price stability suggests minimal immediate market reaction."", ""Short-term price stability suggests minimal immediate market reaction."", ""Short-term price stability suggests minimal immediate market reaction.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
172,http://www.onlinenigeria.com/2016/06/21/eu-greenhouse-gas-emissions-fall-to-new-low-environment/,,"EU : Greenhouse gas emissions fall to new low , environment",2017-04-15,,onlinenigeria.com,English,Nigeria,2,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Lower emissions signal potential policy tightening or market optimism, boosting ETS price."", ""Lower emissions signal potential policy tightening or market optimism, boosting ETS price."", ""Lower emissions signal potential policy tightening or market optimism, boosting ETS price.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
178,http://www.eurasiareview.com/17042017-how-asia-will-lead-the-clean-energy-revolution-analysis/,,How Asia Will Lead The Clean Energy Revolution – Analysis – Eurasia Review,2017-04-17,https://i0.wp.com/www.eurasiareview.com/wp-content/uploads/2017/04/b-62.jpg?fit=825%2C510,eurasiareview.com,English,United States,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Asia\u2019s clean energy leadership may shift global dynamics but has limited direct short-term impact on EU ETS pricing."", ""Asia\u2019s clean energy leadership may shift global dynamics but has limited direct short-term impact on EU ETS pricing."", ""Asia\u2019s clean energy leadership may shift global dynamics but has limited direct short-term impact on EU ETS pricing.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
184,http://im-mining.com/2017/04/19/swedens-lkab-excels-in-cutting-carbon-emissions/,,Sweden LKAB excels in cutting carbon emissions,2017-04-19,http://im-mining.com/site/wp-content/uploads/2017/04/lkab_m1250_120531_0698.jpg,im-mining.com,English,,2,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Sweden\u2019s emissions reduction by LKAB signals potential policy momentum and could influence EU ETS pricing through enhanced carbon credit demand."", ""Sweden\u2019s emissions reduction by LKAB signals potential policy momentum and could influence EU ETS pricing through enhanced carbon credit demand."", ""Sweden\u2019s emissions reduction by LKAB signals potential policy momentum and could influence EU ETS pricing through enhanced carbon credit demand.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
190,http://www.ecfr.eu/publications/summary/pipelines_and_pipedreams_how_the_eu_can_support_a_regional_gas_hub_in_7276,,Pipelines and Pipedreams : How the EU can support a regional gas hub in the Eastern Mediterranean,2017-04-21,http://www.ecfr.eu/page/-/PDF_Cover_Baconi.png?v=1492765525459,ecfr.eu,English,Russia,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price likely unaffected by regional gas hub development unless tied to emissions trading or regulatory shifts."", ""EU ETS price likely unaffected by regional gas hub development unless tied to emissions trading or regulatory shifts."", ""EU ETS price likely unaffected by regional gas hub development unless tied to emissions trading or regulatory shifts.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
196,https://www.greentechmedia.com/articles/read/eneco-and-mitsubishi-pitch-batteries-against-coal-and-gas,/amp/article/eneco-and-mitsubishi-pitch-batteries-against-coal-and-gas,"Eneco and Mitsubishi Plan Europe ’ s Largest Battery , Pitching Storage Against Coal and Gas",2017-04-24,https://www.greentechmedia.com/assets/content/cache/made/content/images/articles/Battery_Blueprint_XL_500_368.png,greentechmedia.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Battery storage projects reduce reliance on fossil fuels, potentially lowering emissions and increasing ETS compliance costs."", ""Battery storage projects reduce reliance on fossil fuels, potentially lowering emissions and increasing ETS compliance costs."", ""Battery storage projects reduce reliance on fossil fuels, potentially lowering emissions and increasing ETS compliance costs.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
202,http://www.platts.com/latest-news/coal/london/industry-group-urges-uk-to-stay-in-eu-carbon-26720837,,Industry group urges united kingdom to stay in EU carbon market post,2017-04-26,,platts.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Industry group's call for UK to remain in EU ETS signals potential policy alignment that could stabilize or lift prices."", ""Industry group's call for UK to remain in EU ETS signals potential policy alignment that could stabilize or lift prices."", ""Industry group's call for UK to remain in EU ETS signals potential policy alignment that could stabilize or lift prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
208,http://www.dnaindia.com/scitech/report-eu-states-approve-plans-for-stricter-limits-on-pollutants-from-power-plants-2420566,http://www.dnaindia.com/scitech/report-eu-states-approve-plans-for-stricter-limits-on-pollutants-from-power-plants-2420566/amp,EU states approve plans for stricter limits on pollutants from power plants,2017-04-28,,dnaindia.com,English,India,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Stricter limits directly increase demand for carbon credits, likely pushing prices higher in the short term."", ""Stricter limits directly increase demand for carbon credits, likely pushing prices higher in the short term."", ""Stricter limits directly increase demand for carbon credits, likely pushing prices higher in the short term.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
214,http://econews.com.au/54071/eu-plans-for-stricter-limits-on-pollutants-from-power-plants/,,EU plans for stricter limits on pollutants from power plants,2017-05-01,http://econews.com.au/wp-content/uploads/2016/06/eu-emissions-trading-scheme-generic.jpg,econews.com.au,English,Australia,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Stricter limits directly increase demand for carbon credits, likely pushing EU ETS prices higher."", ""Stricter limits directly increase demand for carbon credits, likely pushing EU ETS prices higher."", ""Stricter limits directly increase demand for carbon credits, likely pushing EU ETS prices higher.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
220,http://www.platts.com/latest-news/coal/london/uk-committee-urges-staying-in-eu-carbon-market-26726375,,UK committee urges staying in EU carbon market to  at least 2020 ,2017-05-03,,platts.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term EU ETS price may be mildly affected by UK\u2019s policy stance, but long-term market dynamics dominate."", ""Short-term EU ETS price may be mildly affected by UK\u2019s policy stance, but long-term market dynamics dominate."", ""Short-term EU ETS price may be mildly affected by UK\u2019s policy stance, but long-term market dynamics dominate.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
226,http://www.ecosystemmarketplace.com/articles/new-state-voluntary-carbon-markets-report-set-launch-innovate4climate/,,New State Of Voluntary Carbon Markets Report Set To Launch At Innovate4Climate,2017-05-07,,ecosystemmarketplace.com,English,United States,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Voluntary carbon markets are unlikely to directly impact EU ETS pricing in the short term, as they operate independently of mandatory compliance."", ""Voluntary carbon markets are unlikely to directly impact EU ETS pricing in the short term, as they operate independently of mandatory compliance."", ""Voluntary carbon markets are unlikely to directly impact EU ETS pricing in the short term, as they operate independently of mandatory compliance.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
232,http://uspolitics.einnews.com/article/384132410/live,,EU carbon market reform talks postponed to June 27,2017-05-31,,uspolitics.einnews.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Postponement may delay market clarity, but doesn\u2019t signal major policy shift or price disruption."", ""Postponement may delay market clarity, but doesn\u2019t signal major policy shift or price disruption."", ""Postponement may delay market clarity, but doesn\u2019t signal major policy shift or price disruption.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
238,http://carbon-pulse.com/35327/,,"EU Market : EUAs end week higher on auction , pre",2017-06-02,,carbon-pulse.com,English,France,1,10,eu_ets_strong;eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Auction results suggest continued demand and potential upward pressure on EUA prices."", ""Auction results suggest continued demand and potential upward pressure on EUA prices."", ""Auction results suggest continued demand and potential upward pressure on EUA prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
244,http://cen.acs.org/articles/95/i23/EU-closing-reform-emission-trading.html,,EU closing in on reform of emission trading program,2017-06-05,,cen.acs.org,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Reform signals potential price volatility and increased market complexity."", ""Reform signals potential price volatility and increased market complexity."", ""Reform signals potential price volatility and increased market complexity.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
250,http://carbon-pulse.com/35643/,,EU Parliament Girling clings to ETS role as Duncan pushes for return « Carbon Pulse,2017-06-09,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Political maneuvering may influence policy but doesn\u2019t immediately alter market fundamentals."", ""Political maneuvering may influence policy but doesn\u2019t immediately alter market fundamentals."", ""Political maneuvering may influence policy but doesn\u2019t immediately alter market fundamentals.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
256,http://www.4-traders.com/news/Emissions-trading-scheme-acquisition-of-aviation-data-in-2018--24584532/,http://www.4-traders.com/amp/news/Emissions-trading-scheme-acquisition-of-aviation-data-in-2018--24584532/,Emissions trading scheme : acquisition of aviation data in 2018,2017-06-13,,4-traders.com,English,United States,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The 2018 aviation data acquisition was a minor regulatory step with limited immediate market impact on EU ETS pricing."", ""The 2018 aviation data acquisition was a minor regulatory step with limited immediate market impact on EU ETS pricing."", ""The 2018 aviation data acquisition was a minor regulatory step with limited immediate market impact on EU ETS pricing.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
